    48    0.13646E+04    0.10294E+00    0.00000E+00    0.90000E+00    0.14163E-06    0.90664E-03   -0.43619E-06
    49    0.13838E+04    0.11002E+00    0.00000E+00    0.74994E+00    0.14111E-06    0.88861E-03   -0.54893E-06
    50    0.14034E+04    0.11727E+00    0.00000E+00    0.58682E+00    0.14056E-06    0.87100E-03   -0.65427E-06
    51    0.14231E+04    0.12465E+00    0.00000E+00    0.40449E+00    0.14000E-06    0.85381E-03   -0.73731E-06
    52    0.14432E+04    0.13228E+00    0.00000E+00    0.20010E+00    0.13943E-06    0.83709E-03   -0.79422E-06
    53    0.14634E+04    0.14033E+00    0.00000E+00   -0.26499E-01    0.13883E-06    0.82091E-03   -0.82397E-06
    54    0.14834E+04    0.14884E+00    0.00000E+00   -0.26749E+00    0.13822E-06    0.80534E-03   -0.82549E-06
    55    0.15036E+04    0.15781E+00    0.00000E+00   -0.51496E+00    0.13760E-06    0.79044E-03   -0.79774E-06
    56    0.15242E+04    0.16711E+00    0.00000E+00   -0.76804E+00    0.13697E-06    0.77624E-03   -0.74222E-06
    57    0.15450E+04    0.17663E+00    0.00000E+00   -0.10279E+01    0.13633E-06    0.76267E-03   -0.67063E-06
    58    0.15662E+04    0.18632E+00    0.00000E+00   -0.12975E+01    0.13568E-06    0.74958E-03   -0.59720E-06
    59    0.15875E+04    0.19619E+00    0.00000E+00   -0.15798E+01    0.13502E-06    0.73685E-03   -0.53613E-06
    60    0.16091E+04    0.20626E+00    0.00000E+00   -0.18763E+01    0.13435E-06    0.72435E-03   -0.50162E-06
    61    0.16311E+04    0.21658E+00    0.00000E+00   -0.21878E+01    0.13368E-06    0.71199E-03   -0.50388E-06
    62    0.16530E+04    0.22718E+00    0.00000E+00   -0.25151E+01    0.13299E-06    0.69979E-03   -0.53738E-06
    63    0.16750E+04    0.23806E+00    0.00000E+00   -0.28583E+01    0.13230E-06    0.68780E-03   -0.59266E-06
    64    0.16974E+04    0.24925E+00    0.00000E+00   -0.32179E+01    0.13161E-06    0.67607E-03   -0.66027E-06
    65    0.17197E+04    0.26078E+00    0.00000E+00   -0.35939E+01    0.13091E-06    0.66465E-03   -0.73078E-06
    66    0.17423E+04    0.27261E+00    0.00000E+00   -0.39837E+01    0.13020E-06    0.65357E-03   -0.79560E-06
    67    0.17650E+04    0.28470E+00    0.00000E+00   -0.43841E+01    0.12949E-06    0.64286E-03   -0.84946E-06
    68    0.17880E+04    0.29708E+00    0.00000E+00   -0.47933E+01    0.12878E-06    0.63249E-03   -0.88792E-06
    69    0.18113E+04    0.30966E+00    0.00000E+00   -0.52093E+01    0.12807E-06    0.62247E-03   -0.90653E-06
    70    0.18350E+04    0.32244E+00    0.00000E+00   -0.56334E+01    0.12735E-06    0.61278E-03   -0.90088E-06
    71    0.18589E+04    0.33539E+00    0.00000E+00   -0.60680E+01    0.12663E-06    0.60342E-03   -0.86901E-06
    72    0.18829E+04    0.34849E+00    0.00000E+00   -0.65149E+01    0.12591E-06    0.59435E-03   -0.81891E-06
    73    0.19072E+04    0.36175E+00    0.00000E+00   -0.69756E+01    0.12519E-06    0.58551E-03   -0.76106E-06
    74    0.19316E+04    0.37518E+00    0.00000E+00   -0.74499E+01    0.12447E-06    0.57687E-03   -0.70591E-06
    75    0.19563E+04    0.38881E+00    0.00000E+00   -0.79372E+01    0.12375E-06    0.56837E-03   -0.66389E-06
    76    0.19812E+04    0.40267E+00    0.00000E+00   -0.84372E+01    0.12303E-06    0.55998E-03   -0.64340E-06
    77    0.20064E+04    0.41674E+00    0.00000E+00   -0.89493E+01    0.12230E-06    0.55170E-03   -0.64459E-06
    78    0.20318E+04    0.43103E+00    0.00000E+00   -0.94740E+01    0.12158E-06    0.54356E-03   -0.66558E-06
    79    0.20575E+04    0.44547E+00    0.00000E+00   -0.10007E+02    0.12086E-06    0.53556E-03   -0.70447E-06
    80    0.20834E+04    0.46005E+00    0.00000E+00   -0.10548E+02    0.12014E-06    0.52772E-03   -0.75940E-06
    81    0.21096E+04    0.47470E+00    0.00000E+00   -0.11098E+02    0.11942E-06    0.52007E-03   -0.82727E-06
    82    0.21360E+04    0.48946E+00    0.00000E+00   -0.11656E+02    0.11871E-06    0.51260E-03   -0.90013E-06
    83    0.21627E+04    0.50430E+00    0.00000E+00   -0.12221E+02    0.11799E-06    0.50532E-03   -0.96884E-06
    84    0.21896E+04    0.51922E+00    0.00000E+00   -0.12794E+02    0.11728E-06    0.49823E-03   -0.10243E-05
    85    0.22167E+04    0.53420E+00    0.00000E+00   -0.13374E+02    0.11657E-06    0.49135E-03   -0.10573E-05
    86    0.22440E+04    0.54925E+00    0.00000E+00   -0.13962E+02    0.11586E-06    0.48468E-03   -0.10616E-05
    87    0.22718E+04    0.56434E+00    0.00000E+00   -0.14558E+02    0.11515E-06    0.47819E-03   -0.10421E-05
    88    0.22995E+04    0.57950E+00    0.00000E+00   -0.15159E+02    0.11444E-06    0.47187E-03   -0.10066E-05
    89    0.23277E+04    0.59470E+00    0.00000E+00   -0.15769E+02    0.11374E-06    0.46571E-03   -0.96279E-06
    90    0.23560E+04    0.60990E+00    0.00000E+00   -0.16384E+02    0.11304E-06    0.45968E-03   -0.91848E-06
    91    0.23845E+04    0.62510E+00    0.00000E+00   -0.17005E+02    0.11235E-06    0.45376E-03   -0.88002E-06
    92    0.24133E+04    0.64029E+00    0.00000E+00   -0.17631E+02    0.11165E-06    0.44795E-03   -0.84832E-06
    93    0.24423E+04    0.65545E+00    0.00000E+00   -0.18262E+02    0.11096E-06    0.44226E-03   -0.82293E-06
    94    0.24714E+04    0.67055E+00    0.00000E+00   -0.18896E+02    0.11028E-06    0.43667E-03   -0.80340E-06
